Academic_Year,Semester,Student_ID,Course_Code,Total_Sessions,Sessions_Attended,Attendance_Percentage,Attendance_Status
2023/24,Sem2,10003069,C2501,20,17,88.7,Good
2023/24,Sem2,10003069,C2503,20,17,89.2,Good
2023/24,Sem2,10003069,B2502,20,18,91.9,Good
2023/24,Sem1,10003070,GS1001,20,17,86.7,Good
2023/24,Sem1,10003070,GS1002,20,17,86.1,Good
2023/24,Sem1,10003070,C1002,20,19,98.8,Good
2023/24,Sem1,10003070,C1003,20,19,95.4,Good
2023/24,Sem2,10003070,C1502,20,18,94.5,Good
2023/24,Sem2,10003070,C1505,20,17,87.2,Good
2023/24,Sem2,10003070,C1507,20,17,89.5,Good
2023/24,Sem2,10003070,I1501,20,18,92.8,Good
2023/24,Sem1,10003071,C1006,20,16,80.6,Good
2023/24,Sem1,10003071,C1008,20,16,80.4,Good
2023/24,Sem1,10003071,C2001,20,16,84.0,Good
2023/24,Sem1,10003071,C2002,20,18,91.8,Good
2023/24,Sem2,10003071,C1509,20,16,82.4,Good
2023/24,Sem2,10003071,C2501,20,16,81.9,Good
2023/24,Sem2,10003071,C2503,20,16,82.1,Good
2023/24,Sem2,10003071,B2501,20,17,87.5,Good
2023/24,Sem1,10003072,C1006,20,11,59.3,Concern
2023/24,Sem1,10003072,C1008,20,13,66.5,Warning
2023/24,Sem1,10003072,C2001,20,13,65.2,Warning
2023/24,Sem1,10003072,C2002,20,11,59.0,Concern
2023/24,Sem2,10003072,C1509,20,13,66.5,Warning
2023/24,Sem2,10003072,C2501,20,11,57.1,Concern
2023/24,Sem2,10003072,C2503,20,12,62.9,Warning
2023/24,Sem2,10003072,B2503,20,11,56.5,Concern
2023/24,Sem1,10003073,C1006,20,17,86.4,Good
2023/24,Sem1,10003073,C1008,20,17,86.6,Good
2023/24,Sem1,10003073,C2001,20,17,88.5,Good
2023/24,Sem1,10003073,C2002,20,15,77.6,Warning
2023/24,Sem2,10003073,C1509,20,16,82.4,Good
2023/24,Sem2,10003073,C2501,20,17,88.3,Good
2023/24,Sem2,10003073,C2503,20,17,85.0,Good
2023/24,Sem2,10003073,B2502,20,15,79.3,Warning
2023/24,Sem1,10003074,GS1001,20,11,59.1,Concern
2023/24,Sem1,10003074,GS1002,20,14,73.5,Warning
2023/24,Sem1,10003074,C1002,20,14,74.1,Warning
2023/24,Sem1,10003074,C1003,20,14,71.3,Warning
2023/24,Sem2,10003074,C1502,20,12,64.7,Warning
2023/24,Sem2,10003074,C1505,20,14,70.3,Warning
2023/24,Sem2,10003074,C1507,20,15,75.9,Warning
2023/24,Sem2,10003074,B1503,20,13,69.1,Warning
2023/24,Sem1,10003075,GS1001,20,13,66.5,Warning
2023/24,Sem1,10003075,GS1002,20,14,71.6,Warning
2023/24,Sem1,10003075,C1002,20,13,65.7,Warning
2023/24,Sem1,10003075,C1003,20,15,75.7,Warning
2023/24,Sem2,10003075,C1502,20,12,64.6,Warning
2023/24,Sem2,10003075,C1505,20,14,73.4,Warning
2023/24,Sem2,10003075,C1507,20,15,78.5,Warning
2023/24,Sem2,10003075,B1501,20,15,77.2,Warning
2023/24,Sem1,10003076,GS1001,20,17,85.6,Good
2023/24,Sem1,10003076,GS1002,20,16,80.2,Good
2023/24,Sem1,10003076,C1002,20,16,84.2,Good
2023/24,Sem1,10003076,C1003,20,18,90.2,Good
2023/24,Sem2,10003076,C1502,20,17,85.4,Good
2023/24,Sem2,10003076,C1505,20,17,87.3,Good
2023/24,Sem2,10003076,C1507,20,15,78.4,Warning
2023/24,Sem2,10003076,B1502,20,16,84.3,Good
2023/24,Sem1,10003077,GS1001,20,17,88.1,Good
2023/24,Sem1,10003077,GS1002,20,17,86.9,Good
2023/24,Sem1,10003077,B1003,20,16,84.5,Good
2023/24,Sem1,10003077,B1004,20,18,93.7,Good
2023/24,Sem2,10003077,B1501,20,17,88.9,Good
2023/24,Sem2,10003077,B1502,20,17,89.0,Good
2023/24,Sem2,10003077,B1503,20,16,81.6,Good
2023/24,Sem2,10003077,B1504,20,17,85.6,Good
2023/24,Sem1,10003078,GS1001,20,16,81.2,Good
2023/24,Sem1,10003078,GS1002,20,12,61.4,Warning
2023/24,Sem1,10003078,B1003,20,16,81.7,Good
2023/24,Sem1,10003078,B1004,20,14,73.3,Warning
2023/24,Sem2,10003078,B1501,20,16,80.7,Good
2023/24,Sem2,10003078,B1502,20,12,64.0,Warning
2023/24,Sem2,10003078,B1503,20,13,69.4,Warning
2023/24,Sem2,10003078,B1504,20,13,65.7,Warning
2023/24,Sem1,10003079,GS1001,20,10,52.7,Concern
2023/24,Sem1,10003079,GS1002,20,11,55.1,Concern
2023/24,Sem1,10003079,B1003,20,9,47.8,Concern
2023/24,Sem1,10003079,B1004,20,9,49.8,Concern
2023/24,Sem2,10003079,B1501,20,11,56.9,Concern
2023/24,Sem2,10003079,B1502,20,12,63.9,Warning
2023/24,Sem2,10003079,B1503,20,12,63.1,Warning
2023/24,Sem2,10003079,B1504,20,12,60.2,Warning
2023/24,Sem1,10003080,B3004,20,12,64.4,Warning
2023/24,Sem1,10003080,B3005,20,13,69.1,Warning
2023/24,Sem2,10003080,B3503,20,11,56.4,Concern
2023/24,Sem2,10003080,B3504,20,13,65.3,Warning
2023/24,Sem1,10003081,GS1001,20,18,90.1,Good
2023/24,Sem1,10003081,GS1002,20,18,94.4,Good
2023/24,Sem1,10003081,B1003,20,16,84.5,Good
2023/24,Sem1,10003081,B1004,20,17,89.1,Good
2023/24,Sem2,10003081,B1501,20,18,93.0,Good
2023/24,Sem2,10003081,B1502,20,17,89.1,Good
2023/24,Sem2,10003081,B1503,20,19,99.7,Good
2023/24,Sem2,10003081,B1504,20,18,90.7,Good
2023/24,Sem1,10003082,B2004,20,15,76.6,Warning
2023/24,Sem1,10003082,B2006,20,18,91.3,Good
2023/24,Sem1,10003082,B2007,20,15,78.9,Warning
2023/24,Sem1,10003082,B2009,20,17,86.0,Good
2023/24,Sem2,10003082,B2504,20,16,82.0,Good
2023/24,Sem2,10003082,B2505,20,16,83.7,Good
2023/24,Sem2,10003082,B2506,20,17,86.5,Good
2023/24,Sem2,10003082,B2501,20,16,83.7,Good
2023/24,Sem1,10003083,GS1001,20,9,48.7,Concern
2023/24,Sem1,10003083,GS1002,20,10,51.2,Concern
2023/24,Sem1,10003083,B1003,20,10,51.7,Concern
2023/24,Sem1,10003083,B1004,20,13,67.6,Warning
2023/24,Sem2,10003083,B1501,20,12,64.0,Warning
2023/24,Sem2,10003083,B1502,20,11,58.9,Concern
2023/24,Sem2,10003083,B1503,20,11,58.6,Concern
2023/24,Sem2,10003083,B1504,20,12,60.9,Warning
2023/24,Sem1,10003084,GS1001,20,17,86.1,Good
2023/24,Sem1,10003084,GS1002,20,17,85.3,Good
2023/24,Sem1,10003084,B1003,20,16,84.8,Good
2023/24,Sem1,10003084,B1004,20,17,87.8,Good
2023/24,Sem2,10003084,B1501,20,17,86.1,Good
2023/24,Sem2,10003084,B1502,20,16,81.5,Good
2023/24,Sem2,10003084,B1503,20,15,77.8,Warning
2023/24,Sem2,10003084,B1504,20,16,83.2,Good
2023/24,Sem1,10003085,GS1001,20,15,78.8,Warning
2023/24,Sem1,10003085,GS1002,20,17,88.4,Good
2023/24,Sem1,10003085,B1003,20,17,85.6,Good
2023/24,Sem1,10003085,B1004,20,15,78.5,Warning
2023/24,Sem2,10003085,B1501,20,16,80.1,Good
2023/24,Sem2,10003085,B1502,20,17,87.8,Good
2023/24,Sem2,10003085,B1503,20,18,93.4,Good
2023/24,Sem2,10003085,B1504,20,16,80.9,Good
2023/24,Sem1,10003086,GS1001,20,13,66.5,Warning
2023/24,Sem1,10003086,GS1002,20,13,65.7,Warning
2023/24,Sem1,10003086,B1003,20,13,66.1,Warning
2023/24,Sem1,10003086,B1004,20,12,62.9,Warning
2023/24,Sem2,10003086,B1501,20,8,42.9,Concern
2023/24,Sem2,10003086,B1502,20,10,54.4,Concern
2023/24,Sem2,10003086,B1503,20,12,62.0,Warning
2023/24,Sem2,10003086,B1504,20,10,53.9,Concern
2023/24,Sem1,10003087,GS1001,20,14,71.2,Warning
2023/24,Sem1,10003087,GS1002,20,12,61.6,Warning
2023/24,Sem1,10003087,B1003,20,11,58.0,Concern
2023/24,Sem1,10003087,B1004,20,11,56.6,Concern
2023/24,Sem2,10003087,B1501,20,9,45.3,Concern
2023/24,Sem2,10003087,B1502,20,10,53.0,Concern
2023/24,Sem2,10003087,B1503,20,11,57.0,Concern
2023/24,Sem2,10003087,B1504,20,12,61.5,Warning
2023/24,Sem1,10003088,GS1001,20,17,86.5,Good
2023/24,Sem1,10003088,GS1002,20,15,75.1,Warning
2023/24,Sem1,10003088,B1003,20,16,84.1,Good
2023/24,Sem1,10003088,B1004,20,17,89.8,Good
2023/24,Sem2,10003088,B1501,20,16,81.8,Good
2023/24,Sem2,10003088,B1502,20,17,86.8,Good
2023/24,Sem2,10003088,B1503,20,16,81.9,Good
2023/24,Sem2,10003088,B1504,20,16,81.9,Good
2023/24,Sem1,10003089,GS1001,20,14,72.3,Warning
2023/24,Sem1,10003089,GS1002,20,14,71.0,Warning
2023/24,Sem1,10003089,B1003,20,16,80.2,Good
2023/24,Sem1,10003089,B1004,20,15,75.8,Warning
2023/24,Sem2,10003089,B1501,20,14,72.2,Warning
2023/24,Sem2,10003089,B1502,20,14,71.2,Warning
2023/24,Sem2,10003089,B1503,20,12,60.4,Warning
2023/24,Sem2,10003089,B1504,20,13,69.3,Warning
2023/24,Sem1,10003090,GS1001,20,17,85.3,Good
2023/24,Sem1,10003090,GS1002,20,15,76.6,Warning
2023/24,Sem1,10003090,B1003,20,15,77.4,Warning
2023/24,Sem1,10003090,B1004,20,17,85.6,Good
2023/24,Sem2,10003090,B1501,20,14,74.7,Warning
2023/24,Sem2,10003090,B1502,20,16,82.0,Good
2023/24,Sem2,10003090,B1503,20,16,84.6,Good
2023/24,Sem2,10003090,B1504,20,17,88.4,Good
2023/24,Sem1,10003091,GS1001,20,15,76.9,Warning
2023/24,Sem1,10003091,GS1002,20,11,59.5,Concern
2023/24,Sem1,10003091,B1003,20,14,72.7,Warning
2023/24,Sem1,10003091,B1004,20,15,78.6,Warning
2023/24,Sem2,10003091,B1501,20,16,81.8,Good
2023/24,Sem2,10003091,B1502,20,13,69.9,Warning
2023/24,Sem2,10003091,B1503,20,12,63.8,Warning
2023/24,Sem2,10003091,B1504,20,14,73.4,Warning
2023/24,Sem1,10003092,B2004,20,17,88.6,Good
2023/24,Sem1,10003092,B2006,20,17,87.6,Good
2023/24,Sem1,10003092,B2007,20,16,84.8,Good
2023/24,Sem1,10003092,B2009,20,17,85.0,Good
2023/24,Sem2,10003092,B2504,20,17,86.4,Good
2023/24,Sem2,10003092,B2505,20,18,90.8,Good
2023/24,Sem2,10003092,B2506,20,18,93.4,Good
2023/24,Sem2,10003092,B2501,20,17,89.4,Good
2023/24,Sem1,10003093,B3004,20,15,79.7,Warning
2023/24,Sem1,10003093,B3005,20,16,81.9,Good
2023/24,Sem2,10003093,B3503,20,18,91.8,Good
2023/24,Sem2,10003093,B3504,20,16,81.0,Good
2023/24,Sem1,10003094,GS1001,20,15,77.7,Warning
2023/24,Sem1,10003094,GS1002,20,14,71.5,Warning
2023/24,Sem1,10003094,B1003,20,17,86.8,Good
2023/24,Sem1,10003094,B1004,20,15,75.2,Warning
2023/24,Sem2,10003094,B1501,20,14,72.1,Warning
2023/24,Sem2,10003094,B1502,20,14,70.6,Warning
2023/24,Sem2,10003094,B1503,20,14,72.6,Warning
2023/24,Sem2,10003094,B1504,20,13,69.8,Warning
2023/24,Sem1,10003095,B3004,20,17,88.5,Good
2023/24,Sem1,10003095,B3005,20,16,82.3,Good
2023/24,Sem2,10003095,B3503,20,16,83.6,Good
2023/24,Sem2,10003095,B3504,20,16,84.5,Good
2023/24,Sem1,10003096,B2004,20,17,87.7,Good
2023/24,Sem1,10003096,B2006,20,19,96.4,Good
2023/24,Sem1,10003096,B2007,20,20,100.0,Good
2023/24,Sem1,10003096,B2009,20,18,93.5,Good
2023/24,Sem2,10003096,B2504,20,19,95.1,Good
2023/24,Sem2,10003096,B2505,20,17,87.1,Good
2023/24,Sem2,10003096,B2506,20,17,86.9,Good
2023/24,Sem2,10003096,B2501,20,18,93.2,Good
2023/24,Sem1,10003097,GS1001,20,14,73.4,Warning
2023/24,Sem1,10003097,GS1002,20,14,70.6,Warning
2023/24,Sem1,10003097,B1003,20,14,70.2,Warning
2023/24,Sem1,10003097,B1004,20,14,71.2,Warning
2023/24,Sem2,10003097,B1501,20,14,70.1,Warning
2023/24,Sem2,10003097,B1502,20,13,67.8,Warning
2023/24,Sem2,10003097,B1503,20,14,72.4,Warning
2023/24,Sem2,10003097,B1504,20,14,70.6,Warning
2023/24,Sem1,10003098,B3004,20,14,74.1,Warning
2023/24,Sem1,10003098,B3005,20,14,73.6,Warning
2023/24,Sem2,10003098,B3503,20,16,81.6,Good
2023/24,Sem2,10003098,B3504,20,13,67.2,Warning
2023/24,Sem1,10003099,B3004,20,13,67.6,Warning
2023/24,Sem1,10003099,B3005,20,14,71.0,Warning
2023/24,Sem2,10003099,B3503,20,14,71.5,Warning
2023/24,Sem2,10003099,B3504,20,14,72.7,Warning
2023/24,Sem1,10003100,GS1001,20,14,74.0,Warning
2023/24,Sem1,10003100,GS1002,20,13,69.7,Warning
2023/24,Sem1,10003100,B1003,20,15,78.0,Warning
2023/24,Sem1,10003100,B1004,20,12,60.1,Warning
2023/24,Sem2,10003100,B1501,20,15,75.8,Warning
2023/24,Sem2,10003100,B1502,20,13,67.8,Warning
2023/24,Sem2,10003100,B1503,20,13,68.0,Warning
2023/24,Sem2,10003100,B1504,20,14,73.3,Warning
2023/24,Sem1,10003101,B2004,20,13,67.5,Warning
2023/24,Sem1,10003101,B2006,20,14,70.7,Warning
2023/24,Sem1,10003101,B2007,20,15,77.5,Warning
2023/24,Sem1,10003101,B2009,20,14,73.5,Warning
2023/24,Sem2,10003101,B2504,20,12,63.1,Warning
2023/24,Sem2,10003101,B2505,20,13,66.0,Warning
2023/24,Sem2,10003101,B2506,20,13,68.8,Warning
2023/24,Sem2,10003101,B2501,20,12,64.9,Warning
2023/24,Sem1,10003102,B2004,20,11,56.2,Concern
2023/24,Sem1,10003102,B2006,20,11,55.3,Concern
2023/24,Sem1,10003102,B2007,20,9,48.0,Concern
2023/24,Sem1,10003102,B2009,20,11,58.2,Concern
2023/24,Sem2,10003102,B2504,20,10,52.5,Concern
2023/24,Sem2,10003102,B2505,20,12,64.9,Warning
2023/24,Sem2,10003102,B2506,20,12,63.4,Warning
2023/24,Sem2,10003102,B2501,20,12,60.8,Warning
2023/24,Sem1,10003103,GS1001,20,17,87.2,Good
2023/24,Sem1,10003103,GS1002,20,17,85.3,Good
2023/24,Sem1,10003103,B1003,20,17,86.0,Good
2023/24,Sem1,10003103,B1004,20,17,85.5,Good
2023/24,Sem2,10003103,B1501,20,17,86.5,Good
2023/24,Sem2,10003103,B1502,20,18,92.4,Good
2023/24,Sem2,10003103,B1503,20,18,91.0,Good
2023/24,Sem2,10003103,B1504,20,16,83.4,Good
2023/24,Sem1,10003104,GS1001,20,12,61.3,Warning
2023/24,Sem1,10003104,GS1002,20,14,74.1,Warning
2023/24,Sem1,10003104,B1003,20,17,86.4,Good
2023/24,Sem1,10003104,B1004,20,12,64.8,Warning
2023/24,Sem2,10003104,B1501,20,15,76.7,Warning
2023/24,Sem2,10003104,B1502,20,13,67.3,Warning
2023/24,Sem2,10003104,B1503,20,13,68.8,Warning
2023/24,Sem2,10003104,B1504,20,16,84.1,Good
2023/24,Sem1,10003105,GS1001,20,16,82.7,Good
2023/24,Sem1,10003105,GS1002,20,15,76.5,Warning
2023/24,Sem1,10003105,B1003,20,16,80.0,Warning
2023/24,Sem1,10003105,B1004,20,18,92.3,Good
2023/24,Sem2,10003105,B1501,20,16,81.8,Good
2023/24,Sem2,10003105,B1502,20,16,83.2,Good
2023/24,Sem2,10003105,B1503,20,16,80.0,Warning
2023/24,Sem2,10003105,B1504,20,15,79.9,Warning
2023/24,Sem1,10003106,B2004,20,17,86.5,Good
2023/24,Sem1,10003106,B2006,20,17,86.7,Good
2023/24,Sem1,10003106,B2007,20,16,82.5,Good
2023/24,Sem1,10003106,B2009,20,17,88.3,Good
2023/24,Sem2,10003106,B2504,20,17,86.2,Good
2023/24,Sem2,10003106,B2505,20,16,84.7,Good
2023/24,Sem2,10003106,B2506,20,16,84.5,Good
2023/24,Sem2,10003106,B2501,20,17,85.3,Good
2023/24,Sem1,10003107,GS1001,20,17,87.2,Good
2023/24,Sem1,10003107,GS1002,20,13,69.3,Warning
2023/24,Sem1,10003107,B1003,20,13,65.9,Warning
2023/24,Sem1,10003107,B1004,20,13,68.5,Warning
2023/24,Sem2,10003107,B1501,20,14,71.6,Warning
2023/24,Sem2,10003107,B1502,20,12,63.9,Warning
2023/24,Sem2,10003107,B1503,20,15,75.6,Warning
2023/24,Sem2,10003107,B1504,20,14,74.1,Warning
2023/24,Sem1,10003108,GS1001,20,14,73.7,Warning
2023/24,Sem1,10003108,GS1002,20,14,70.6,Warning
2023/24,Sem1,10003108,B1003,20,15,75.0,Warning
2023/24,Sem1,10003108,B1004,20,14,71.8,Warning
2023/24,Sem2,10003108,B1501,20,11,59.5,Concern
2023/24,Sem2,10003108,B1502,20,15,78.3,Warning
2023/24,Sem2,10003108,B1503,20,13,69.4,Warning
2023/24,Sem2,10003108,B1504,20,12,62.5,Warning
2023/24,Sem1,10003109,B2004,20,16,82.1,Good
2023/24,Sem1,10003109,B2006,20,16,80.8,Good
2023/24,Sem1,10003109,B2007,20,14,70.7,Warning
2023/24,Sem1,10003109,B2009,20,14,71.7,Warning
2023/24,Sem2,10003109,B2504,20,13,66.6,Warning
2023/24,Sem2,10003109,B2505,20,15,76.3,Warning
2023/24,Sem2,10003109,B2506,20,13,68.0,Warning
2023/24,Sem2,10003109,B2501,20,15,77.1,Warning
2023/24,Sem1,10003110,GS1001,20,16,83.6,Good
2023/24,Sem1,10003110,GS1002,20,16,82.8,Good
2023/24,Sem1,10003110,B1003,20,19,98.0,Good
2023/24,Sem1,10003110,B1004,20,17,85.6,Good
2023/24,Sem2,10003110,B1501,20,14,73.2,Warning
2023/24,Sem2,10003110,B1502,20,16,80.7,Good
2023/24,Sem2,10003110,B1503,20,17,89.5,Good
2023/24,Sem2,10003110,B1504,20,17,89.2,Good
2023/24,Sem1,10003111,GS1001,20,17,87.2,Good
2023/24,Sem1,10003111,GS1002,20,15,78.0,Warning
2023/24,Sem1,10003111,B1003,20,16,81.1,Good
2023/24,Sem1,10003111,B1004,20,17,86.2,Good
2023/24,Sem2,10003111,B1501,20,15,78.1,Warning
2023/24,Sem2,10003111,B1502,20,14,73.7,Warning
2023/24,Sem2,10003111,B1503,20,17,88.3,Good
2023/24,Sem2,10003111,B1504,20,16,81.2,Good
2023/24,Sem1,10003112,GS1001,20,16,83.4,Good
2023/24,Sem1,10003112,GS1002,20,14,74.6,Warning
2023/24,Sem1,10003112,B1003,20,14,71.0,Warning
2023/24,Sem1,10003112,B1004,20,14,71.4,Warning
2023/24,Sem2,10003112,B1501,20,14,72.9,Warning
2023/24,Sem2,10003112,B1502,20,15,78.7,Warning
2023/24,Sem2,10003112,B1503,20,14,70.6,Warning
2023/24,Sem2,10003112,B1504,20,14,74.1,Warning
2023/24,Sem1,10003113,B3004,20,16,82.8,Good
2023/24,Sem1,10003113,B3005,20,16,83.1,Good
2023/24,Sem2,10003113,B3503,20,16,80.8,Good
2023/24,Sem2,10003113,B3504,20,18,93.5,Good
2023/24,Sem1,10003114,B3004,20,16,82.8,Good
2023/24,Sem1,10003114,B3005,20,14,71.8,Warning
2023/24,Sem2,10003114,B3503,20,13,69.2,Warning
2023/24,Sem2,10003114,B3504,20,14,70.2,Warning
2023/24,Sem1,10003115,B2004,20,13,68.6,Warning
2023/24,Sem1,10003115,B2006,20,13,68.9,Warning
2023/24,Sem1,10003115,B2007,20,16,83.2,Good
2023/24,Sem1,10003115,B2009,20,13,66.2,Warning
2023/24,Sem2,10003115,B2504,20,12,62.8,Warning
2023/24,Sem2,10003115,B2505,20,14,70.1,Warning
2023/24,Sem2,10003115,B2506,20,14,72.8,Warning
2023/24,Sem2,10003115,B2501,20,15,75.6,Warning
2023/24,Sem1,10003116,GS1001,20,15,79.2,Warning
2023/24,Sem1,10003116,GS1002,20,13,69.0,Warning
2023/24,Sem1,10003116,B1003,20,14,74.9,Warning
2023/24,Sem1,10003116,B1004,20,13,68.0,Warning
2023/24,Sem2,10003116,B1501,20,12,63.9,Warning
2023/24,Sem2,10003116,B1502,20,15,76.7,Warning
2023/24,Sem2,10003116,B1503,20,14,70.4,Warning
2023/24,Sem2,10003116,B1504,20,14,71.5,Warning
2023/24,Sem1,10003117,GS1001,20,19,96.8,Good
2023/24,Sem1,10003117,GS1002,20,17,89.3,Good
2023/24,Sem1,10003117,B1003,20,17,89.2,Good
2023/24,Sem1,10003117,B1004,20,19,96.9,Good
2023/24,Sem2,10003117,B1501,20,17,86.9,Good
2023/24,Sem2,10003117,B1502,20,17,89.5,Good
2023/24,Sem2,10003117,B1503,20,18,91.5,Good
2023/24,Sem2,10003117,B1504,20,18,91.6,Good
2023/24,Sem1,10003118,B2006,20,10,53.5,Concern
2023/24,Sem1,10003118,B2007,20,11,58.1,Concern
2023/24,Sem1,10003118,I2001,20,13,69.3,Warning
2023/24,Sem2,10003118,B2504,20,14,72.3,Warning
2023/24,Sem2,10003118,B2506,20,9,49.1,Concern
2023/24,Sem2,10003118,I2501,20,11,55.8,Concern
2023/24,Sem1,10003119,B2006,20,17,86.9,Good
2023/24,Sem1,10003119,B2007,20,18,91.2,Good
2023/24,Sem1,10003119,I2001,20,17,85.9,Good
2023/24,Sem2,10003119,B2504,20,17,87.3,Good
2023/24,Sem2,10003119,B2506,20,19,95.0,Good
2023/24,Sem2,10003119,I2501,20,17,89.4,Good
2023/24,Sem1,10003120,B3004,20,16,84.1,Good
2023/24,Sem1,10003120,I3005,20,17,89.0,Good
2023/24,Sem2,10003120,B3503,20,17,87.6,Good
2023/24,Sem2,10003120,I3503,20,17,85.2,Good
2023/24,Sem1,10003121,GS1001,20,15,76.3,Warning
2023/24,Sem1,10003121,GS1002,20,15,75.5,Warning
2023/24,Sem1,10003121,B1003,20,12,63.4,Warning
2023/24,Sem1,10003121,I1001,20,13,68.2,Warning
2023/24,Sem2,10003121,B1501,20,14,71.3,Warning
2023/24,Sem2,10003121,B1502,20,14,71.2,Warning
2023/24,Sem2,10003121,B1504,20,13,65.2,Warning
2023/24,Sem2,10003121,I1501,20,15,76.1,Warning
2023/24,Sem1,10003122,GS1001,20,13,66.7,Warning
2023/24,Sem1,10003122,GS1002,20,12,61.2,Warning
2023/24,Sem1,10003122,B1003,20,13,68.6,Warning
2023/24,Sem1,10003122,I1001,20,13,65.8,Warning
2023/24,Sem2,10003122,B1501,20,10,51.8,Concern
2023/24,Sem2,10003122,B1502,20,12,62.0,Warning
2023/24,Sem2,10003122,B1504,20,8,40.8,Concern
2023/24,Sem2,10003122,I1501,20,13,67.1,Warning
2023/24,Sem1,10003123,GS1001,20,15,79.6,Warning
2023/24,Sem1,10003123,GS1002,20,16,80.8,Good
2023/24,Sem1,10003123,B1003,20,13,65.9,Warning
2023/24,Sem1,10003123,I1001,20,15,77.4,Warning
2023/24,Sem2,10003123,B1501,20,14,70.0,Warning
2023/24,Sem2,10003123,B1502,20,14,73.0,Warning
2023/24,Sem2,10003123,B1504,20,13,65.5,Warning
2023/24,Sem2,10003123,I1501,20,16,81.2,Good
2023/24,Sem1,10003124,GS1001,20,13,65.7,Warning
2023/24,Sem1,10003124,GS1002,20,16,84.0,Good
2023/24,Sem1,10003124,B1003,20,13,68.0,Warning
2023/24,Sem1,10003124,I1001,20,13,65.4,Warning
2023/24,Sem2,10003124,B1501,20,15,76.0,Warning
2023/24,Sem2,10003124,B1502,20,14,72.7,Warning
2023/24,Sem2,10003124,B1504,20,14,73.6,Warning
2023/24,Sem2,10003124,I1501,20,14,73.8,Warning
2023/24,Sem1,10003125,GS1001,20,16,80.8,Good
2023/24,Sem1,10003125,GS1002,20,13,69.8,Warning
2023/24,Sem1,10003125,B1003,20,13,67.9,Warning
2023/24,Sem1,10003125,I1001,20,14,70.7,Warning
2023/24,Sem2,10003125,B1501,20,14,71.5,Warning
2023/24,Sem2,10003125,B1502,20,12,64.6,Warning
2023/24,Sem2,10003125,B1504,20,16,80.4,Good
2023/24,Sem2,10003125,I1501,20,15,75.1,Warning
2023/24,Sem1,10003126,GS1001,20,16,84.7,Good
2023/24,Sem1,10003126,GS1002,20,15,77.4,Warning
2023/24,Sem1,10003126,B1003,20,17,88.9,Good
2023/24,Sem1,10003126,I1001,20,17,87.3,Good
2023/24,Sem2,10003126,B1501,20,18,90.0,Good
2023/24,Sem2,10003126,B1502,20,15,79.2,Warning
2023/24,Sem2,10003126,B1504,20,16,80.5,Good
2023/24,Sem2,10003126,I1501,20,17,89.3,Good
2023/24,Sem1,10003127,B3004,20,10,53.6,Concern
2023/24,Sem1,10003127,I3005,20,13,65.6,Warning
2023/24,Sem2,10003127,B3503,20,13,65.5,Warning
2023/24,Sem2,10003127,I3503,20,9,48.2,Concern
2023/24,Sem1,10003128,GS1001,20,15,79.8,Warning
2023/24,Sem1,10003128,GS1002,20,13,66.4,Warning
2023/24,Sem1,10003128,B1003,20,15,78.3,Warning
2023/24,Sem1,10003128,I1001,20,14,74.3,Warning
2023/24,Sem2,10003128,B1501,20,13,69.9,Warning
2023/24,Sem2,10003128,B1502,20,14,72.5,Warning
2023/24,Sem2,10003128,B1504,20,13,68.0,Warning
2023/24,Sem2,10003128,I1501,20,14,71.3,Warning
2023/24,Sem1,10003129,GS1001,20,14,73.3,Warning
2023/24,Sem1,10003129,GS1002,20,13,66.3,Warning
2023/24,Sem1,10003129,B1003,20,14,71.5,Warning
2023/24,Sem1,10003129,I1001,20,12,63.0,Warning
2023/24,Sem2,10003129,B1501,20,13,67.5,Warning
2023/24,Sem2,10003129,B1502,20,13,68.0,Warning
2023/24,Sem2,10003129,B1504,20,14,71.8,Warning
2023/24,Sem2,10003129,I1501,20,14,73.8,Warning
2023/24,Sem1,10003130,GS1001,20,17,87.7,Good
2023/24,Sem1,10003130,GS1002,20,19,96.9,Good
2023/24,Sem1,10003130,B1003,20,18,91.2,Good
2023/24,Sem1,10003130,I1001,20,18,93.4,Good
2023/24,Sem2,10003130,B1501,20,18,93.4,Good
2023/24,Sem2,10003130,B1502,20,19,96.1,Good
2023/24,Sem2,10003130,B1504,20,19,96.6,Good
2023/24,Sem2,10003130,I1501,20,19,95.3,Good
2023/24,Sem1,10003131,GS1001,20,15,78.9,Warning
2023/24,Sem1,10003131,GS1002,20,15,75.7,Warning
2023/24,Sem1,10003131,B1003,20,16,80.7,Good
2023/24,Sem1,10003131,I1001,20,14,72.5,Warning
2023/24,Sem2,10003131,B1501,20,15,76.0,Warning
2023/24,Sem2,10003131,B1502,20,15,75.4,Warning
2023/24,Sem2,10003131,B1504,20,12,63.1,Warning
2023/24,Sem2,10003131,I1501,20,14,71.9,Warning
2023/24,Sem1,10003132,GS1001,20,14,74.3,Warning
2023/24,Sem1,10003132,GS1002,20,15,76.5,Warning
2023/24,Sem1,10003132,B1003,20,13,69.9,Warning
2023/24,Sem1,10003132,I1001,20,13,69.8,Warning
2023/24,Sem2,10003132,B1501,20,13,67.9,Warning
2023/24,Sem2,10003132,B1502,20,15,79.3,Warning
2023/24,Sem2,10003132,B1504,20,15,78.5,Warning
2023/24,Sem2,10003132,I1501,20,13,67.1,Warning
2023/24,Sem1,10003133,GS1001,20,17,89.4,Good
