Academic_Year,Semester,Student_ID,Course_Code,Total_Sessions,Sessions_Attended,Attendance_Percentage,Attendance_Status
2024/25,Sem1,10003556,C1003,20,14,73.7,Warning
2024/25,Sem2,10003556,C1502,20,15,78.9,Warning
2024/25,Sem2,10003556,C1505,20,15,78.2,Warning
2024/25,Sem2,10003556,C1507,20,13,66.5,Warning
2024/25,Sem2,10003556,B1503,20,14,70.4,Warning
2024/25,Sem1,10003557,GS1001,20,17,88.6,Good
2024/25,Sem1,10003557,GS1002,20,17,88.1,Good
2024/25,Sem1,10003557,C1002,20,16,80.3,Good
2024/25,Sem1,10003557,C1003,20,14,71.1,Warning
2024/25,Sem2,10003557,C1502,20,16,81.9,Good
2024/25,Sem2,10003557,C1505,20,16,84.2,Good
2024/25,Sem2,10003557,C1507,20,19,95.3,Good
2024/25,Sem2,10003557,B1501,20,18,91.7,Good
2024/25,Sem1,10003558,C1006,20,12,63.0,Warning
2024/25,Sem1,10003558,C1008,20,9,49.0,Concern
2024/25,Sem1,10003558,C2001,20,9,49.7,Concern
2024/25,Sem1,10003558,C2002,20,10,54.8,Concern
2024/25,Sem2,10003558,C1509,20,8,43.0,Concern
2024/25,Sem2,10003558,C2501,20,12,61.2,Warning
2024/25,Sem2,10003558,C2503,20,14,73.1,Warning
2024/25,Sem2,10003558,B2502,20,11,56.8,Concern
2024/25,Sem1,10003559,GS1001,20,17,85.4,Good
2024/25,Sem1,10003559,GS1002,20,16,84.8,Good
2024/25,Sem1,10003559,C1002,20,17,88.2,Good
2024/25,Sem1,10003559,C1003,20,16,81.4,Good
2024/25,Sem2,10003559,C1502,20,15,77.6,Warning
2024/25,Sem2,10003559,C1505,20,17,87.8,Good
2024/25,Sem2,10003559,C1507,20,16,84.9,Good
2024/25,Sem2,10003559,B1503,20,17,89.1,Good
2024/25,Sem1,10003560,GS1001,20,18,93.0,Good
2024/25,Sem1,10003560,GS1002,20,18,92.2,Good
2024/25,Sem1,10003560,C1002,20,18,93.4,Good
2024/25,Sem1,10003560,C1003,20,19,99.3,Good
2024/25,Sem2,10003560,C1502,20,17,87.9,Good
2024/25,Sem2,10003560,C1505,20,17,87.0,Good
2024/25,Sem2,10003560,C1507,20,20,100.0,Good
2024/25,Sem2,10003560,B1503,20,19,98.6,Good
2024/25,Sem1,10003561,GS1001,20,16,82.1,Good
2024/25,Sem1,10003561,GS1002,20,16,80.4,Good
2024/25,Sem1,10003561,C1002,20,16,83.9,Good
2024/25,Sem1,10003561,C1003,20,17,87.9,Good
2024/25,Sem2,10003561,C1502,20,16,83.7,Good
2024/25,Sem2,10003561,C1505,20,16,84.2,Good
2024/25,Sem2,10003561,C1507,20,18,92.4,Good
2024/25,Sem2,10003561,B1502,20,18,92.7,Good
2024/25,Sem1,10003562,B3004,20,18,94.1,Good
2024/25,Sem1,10003562,B3005,20,17,85.4,Good
2024/25,Sem2,10003562,B3503,20,17,89.8,Good
2024/25,Sem2,10003562,B3504,20,19,96.0,Good
2024/25,Sem1,10003563,GS1001,20,14,72.5,Warning
2024/25,Sem1,10003563,GS1002,20,12,61.2,Warning
2024/25,Sem1,10003563,B1003,20,15,76.6,Warning
2024/25,Sem1,10003563,B1004,20,13,69.2,Warning
2024/25,Sem2,10003563,B1501,20,12,64.2,Warning
2024/25,Sem2,10003563,B1502,20,14,71.1,Warning
2024/25,Sem2,10003563,B1503,20,14,74.3,Warning
2024/25,Sem2,10003563,B1504,20,13,68.7,Warning
2024/25,Sem1,10003564,GS1001,20,14,71.3,Warning
2024/25,Sem1,10003564,GS1002,20,16,81.2,Good
2024/25,Sem1,10003564,B1003,20,14,73.2,Warning
2024/25,Sem1,10003564,B1004,20,13,65.7,Warning
2024/25,Sem2,10003564,B1501,20,14,73.0,Warning
2024/25,Sem2,10003564,B1502,20,14,74.1,Warning
2024/25,Sem2,10003564,B1503,20,17,85.4,Good
2024/25,Sem2,10003564,B1504,20,16,80.9,Good
2024/25,Sem1,10003565,GS1001,20,14,72.3,Warning
2024/25,Sem1,10003565,GS1002,20,14,72.9,Warning
2024/25,Sem1,10003565,B1003,20,15,77.6,Warning
2024/25,Sem1,10003565,B1004,20,14,73.8,Warning
2024/25,Sem2,10003565,B1501,20,13,69.2,Warning
2024/25,Sem2,10003565,B1502,20,14,71.9,Warning
2024/25,Sem2,10003565,B1503,20,12,61.0,Warning
2024/25,Sem2,10003565,B1504,20,12,64.8,Warning
2024/25,Sem1,10003566,GS1001,20,14,74.8,Warning
2024/25,Sem1,10003566,GS1002,20,16,80.6,Good
2024/25,Sem1,10003566,B1003,20,15,78.9,Warning
2024/25,Sem1,10003566,B1004,20,14,72.1,Warning
2024/25,Sem2,10003566,B1501,20,17,87.4,Good
2024/25,Sem2,10003566,B1502,20,13,69.4,Warning
2024/25,Sem2,10003566,B1503,20,12,62.9,Warning
2024/25,Sem2,10003566,B1504,20,14,70.5,Warning
2024/25,Sem1,10003567,B2004,20,13,65.0,Warning
2024/25,Sem1,10003567,B2006,20,14,73.0,Warning
2024/25,Sem1,10003567,B2007,20,15,78.5,Warning
2024/25,Sem1,10003567,B2009,20,14,73.0,Warning
2024/25,Sem2,10003567,B2504,20,15,76.8,Warning
2024/25,Sem2,10003567,B2505,20,15,76.7,Warning
2024/25,Sem2,10003567,B2506,20,15,77.7,Warning
2024/25,Sem2,10003567,B2501,20,14,70.9,Warning
2024/25,Sem1,10003568,GS1001,20,17,87.7,Good
2024/25,Sem1,10003568,GS1002,20,15,78.1,Warning
2024/25,Sem1,10003568,B1003,20,15,76.1,Warning
2024/25,Sem1,10003568,B1004,20,15,78.1,Warning
2024/25,Sem2,10003568,B1501,20,16,80.7,Good
2024/25,Sem2,10003568,B1502,20,15,78.5,Warning
2024/25,Sem2,10003568,B1503,20,15,78.6,Warning
2024/25,Sem2,10003568,B1504,20,15,77.7,Warning
2024/25,Sem1,10003569,GS1001,20,14,72.0,Warning
2024/25,Sem1,10003569,GS1002,20,15,75.6,Warning
2024/25,Sem1,10003569,B1003,20,15,75.1,Warning
2024/25,Sem1,10003569,B1004,20,13,67.5,Warning
2024/25,Sem2,10003569,B1501,20,14,73.1,Warning
2024/25,Sem2,10003569,B1502,20,15,76.8,Warning
2024/25,Sem2,10003569,B1503,20,14,71.6,Warning
2024/25,Sem2,10003569,B1504,20,12,64.2,Warning
2024/25,Sem1,10003570,GS1001,20,16,84.2,Good
2024/25,Sem1,10003570,GS1002,20,16,84.7,Good
2024/25,Sem1,10003570,B1003,20,16,81.5,Good
2024/25,Sem1,10003570,B1004,20,17,89.0,Good
2024/25,Sem2,10003570,B1501,20,15,77.1,Warning
2024/25,Sem2,10003570,B1502,20,17,85.5,Good
2024/25,Sem2,10003570,B1503,20,17,88.5,Good
2024/25,Sem2,10003570,B1504,20,18,90.8,Good
2024/25,Sem1,10003571,GS1001,20,15,77.6,Warning
2024/25,Sem1,10003571,GS1002,20,15,75.7,Warning
2024/25,Sem1,10003571,B1003,20,14,74.8,Warning
2024/25,Sem1,10003571,B1004,20,15,77.7,Warning
2024/25,Sem2,10003571,B1501,20,16,81.4,Good
2024/25,Sem2,10003571,B1502,20,14,74.4,Warning
2024/25,Sem2,10003571,B1503,20,13,65.4,Warning
2024/25,Sem2,10003571,B1504,20,15,75.9,Warning
2024/25,Sem1,10003572,GS1001,20,12,63.8,Warning
2024/25,Sem1,10003572,GS1002,20,15,75.8,Warning
2024/25,Sem1,10003572,B1003,20,15,77.6,Warning
2024/25,Sem1,10003572,B1004,20,16,81.7,Good
2024/25,Sem2,10003572,B1501,20,12,62.3,Warning
2024/25,Sem2,10003572,B1502,20,14,72.2,Warning
2024/25,Sem2,10003572,B1503,20,13,68.6,Warning
2024/25,Sem2,10003572,B1504,20,12,64.7,Warning
2024/25,Sem1,10003573,GS1001,20,13,69.5,Warning
2024/25,Sem1,10003573,GS1002,20,16,80.6,Good
2024/25,Sem1,10003573,B1003,20,13,65.1,Warning
2024/25,Sem1,10003573,B1004,20,15,79.2,Warning
2024/25,Sem2,10003573,B1501,20,16,80.0,Warning
2024/25,Sem2,10003573,B1502,20,14,72.0,Warning
2024/25,Sem2,10003573,B1503,20,13,69.9,Warning
2024/25,Sem2,10003573,B1504,20,13,65.4,Warning
2024/25,Sem1,10003574,GS1001,20,18,92.7,Good
2024/25,Sem1,10003574,GS1002,20,17,89.5,Good
2024/25,Sem1,10003574,B1003,20,15,79.2,Warning
2024/25,Sem1,10003574,B1004,20,17,87.7,Good
2024/25,Sem2,10003574,B1501,20,16,80.8,Good
2024/25,Sem2,10003574,B1502,20,17,86.8,Good
2024/25,Sem2,10003574,B1503,20,14,70.9,Warning
2024/25,Sem2,10003574,B1504,20,17,87.5,Good
2024/25,Sem1,10003575,B3004,20,17,86.9,Good
2024/25,Sem1,10003575,B3005,20,18,92.7,Good
2024/25,Sem2,10003575,B3503,20,19,96.4,Good
2024/25,Sem2,10003575,B3504,20,17,88.0,Good
2024/25,Sem1,10003576,B2004,20,13,65.4,Warning
2024/25,Sem1,10003576,B2006,20,10,51.3,Concern
2024/25,Sem1,10003576,B2007,20,7,38.7,Concern
2024/25,Sem1,10003576,B2009,20,9,46.5,Concern
2024/25,Sem2,10003576,B2504,20,10,54.5,Concern
2024/25,Sem2,10003576,B2505,20,11,59.4,Concern
2024/25,Sem2,10003576,B2506,20,13,69.1,Warning
2024/25,Sem2,10003576,B2501,20,9,48.2,Concern
2024/25,Sem1,10003577,GS1001,20,11,58.3,Concern
2024/25,Sem1,10003577,GS1002,20,9,47.7,Concern
2024/25,Sem1,10003577,B1003,20,13,66.9,Warning
2024/25,Sem1,10003577,B1004,20,13,69.4,Warning
2024/25,Sem2,10003577,B1501,20,11,58.2,Concern
2024/25,Sem2,10003577,B1502,20,12,61.1,Warning
2024/25,Sem2,10003577,B1503,20,12,62.9,Warning
2024/25,Sem2,10003577,B1504,20,11,57.4,Concern
2024/25,Sem1,10003578,GS1001,20,17,85.9,Good
2024/25,Sem1,10003578,GS1002,20,17,88.7,Good
2024/25,Sem1,10003578,B1003,20,17,88.9,Good
2024/25,Sem1,10003578,B1004,20,17,88.5,Good
2024/25,Sem2,10003578,B1501,20,17,87.4,Good
2024/25,Sem2,10003578,B1502,20,16,80.6,Good
2024/25,Sem2,10003578,B1503,20,15,79.8,Warning
2024/25,Sem2,10003578,B1504,20,19,96.1,Good
2024/25,Sem1,10003579,GS1001,20,18,90.5,Good
2024/25,Sem1,10003579,GS1002,20,18,93.1,Good
2024/25,Sem1,10003579,B1003,20,19,97.0,Good
2024/25,Sem1,10003579,B1004,20,17,89.3,Good
2024/25,Sem2,10003579,B1501,20,17,89.7,Good
2024/25,Sem2,10003579,B1502,20,18,93.5,Good
2024/25,Sem2,10003579,B1503,20,19,96.1,Good
2024/25,Sem2,10003579,B1504,20,18,91.7,Good
2024/25,Sem1,10003580,GS1001,20,16,81.8,Good
2024/25,Sem1,10003580,GS1002,20,17,86.6,Good
2024/25,Sem1,10003580,B1003,20,19,96.5,Good
2024/25,Sem1,10003580,B1004,20,16,84.5,Good
2024/25,Sem2,10003580,B1501,20,17,86.1,Good
2024/25,Sem2,10003580,B1502,20,16,81.5,Good
2024/25,Sem2,10003580,B1503,20,16,82.9,Good
2024/25,Sem2,10003580,B1504,20,14,74.2,Warning
2024/25,Sem1,10003581,GS1001,20,14,73.8,Warning
2024/25,Sem1,10003581,GS1002,20,13,66.1,Warning
2024/25,Sem1,10003581,B1003,20,13,68.6,Warning
2024/25,Sem1,10003581,B1004,20,13,68.5,Warning
2024/25,Sem2,10003581,B1501,20,14,70.9,Warning
2024/25,Sem2,10003581,B1502,20,15,78.1,Warning
2024/25,Sem2,10003581,B1503,20,17,85.2,Good
2024/25,Sem2,10003581,B1504,20,13,67.3,Warning
2024/25,Sem1,10003582,GS1001,20,15,75.9,Warning
2024/25,Sem1,10003582,GS1002,20,14,73.4,Warning
2024/25,Sem1,10003582,B1003,20,14,71.3,Warning
2024/25,Sem1,10003582,B1004,20,14,74.7,Warning
2024/25,Sem2,10003582,B1501,20,16,80.4,Good
2024/25,Sem2,10003582,B1502,20,15,77.6,Warning
2024/25,Sem2,10003582,B1503,20,12,62.4,Warning
2024/25,Sem2,10003582,B1504,20,13,66.4,Warning
2024/25,Sem1,10003583,GS1001,20,10,50.6,Concern
2024/25,Sem1,10003583,GS1002,20,12,61.8,Warning
2024/25,Sem1,10003583,B1003,20,12,60.9,Warning
2024/25,Sem1,10003583,B1004,20,9,48.0,Concern
2024/25,Sem2,10003583,B1501,20,12,61.7,Warning
2024/25,Sem2,10003583,B1502,20,8,41.2,Concern
2024/25,Sem2,10003583,B1503,20,13,69.2,Warning
2024/25,Sem2,10003583,B1504,20,14,72.7,Warning
2024/25,Sem1,10003584,GS1001,20,8,44.6,Concern
2024/25,Sem1,10003584,GS1002,20,9,46.1,Concern
2024/25,Sem1,10003584,B1003,20,9,47.5,Concern
2024/25,Sem1,10003584,B1004,20,9,49.7,Concern
2024/25,Sem2,10003584,B1501,20,10,53.2,Concern
2024/25,Sem2,10003584,B1502,20,13,65.8,Warning
2024/25,Sem2,10003584,B1503,20,13,67.8,Warning
2024/25,Sem2,10003584,B1504,20,12,64.0,Warning
2024/25,Sem1,10003585,B2004,20,9,45.4,Concern
2024/25,Sem1,10003585,B2006,20,12,64.9,Warning
2024/25,Sem1,10003585,B2007,20,12,61.7,Warning
2024/25,Sem1,10003585,B2009,20,12,60.0,Warning
2024/25,Sem2,10003585,B2504,20,9,48.3,Concern
2024/25,Sem2,10003585,B2505,20,14,72.7,Warning
2024/25,Sem2,10003585,B2506,20,10,54.1,Concern
2024/25,Sem2,10003585,B2501,20,8,40.7,Concern
2024/25,Sem1,10003586,B2004,20,18,94.0,Good
2024/25,Sem1,10003586,B2006,20,19,95.3,Good
2024/25,Sem1,10003586,B2007,20,17,89.6,Good
2024/25,Sem1,10003586,B2009,20,17,89.6,Good
2024/25,Sem2,10003586,B2504,20,20,100.0,Good
2024/25,Sem2,10003586,B2505,20,17,89.3,Good
2024/25,Sem2,10003586,B2506,20,19,95.3,Good
2024/25,Sem2,10003586,B2501,20,19,96.1,Good
2024/25,Sem1,10003587,GS1001,20,12,61.1,Warning
2024/25,Sem1,10003587,GS1002,20,9,46.4,Concern
2024/25,Sem1,10003587,B1003,20,12,61.1,Warning
2024/25,Sem1,10003587,B1004,20,9,47.2,Concern
2024/25,Sem2,10003587,B1501,20,12,62.2,Warning
2024/25,Sem2,10003587,B1502,20,10,51.5,Concern
2024/25,Sem2,10003587,B1503,20,13,65.5,Warning
2024/25,Sem2,10003587,B1504,20,11,59.7,Concern
2024/25,Sem1,10003588,GS1001,20,14,74.5,Warning
2024/25,Sem1,10003588,GS1002,20,12,60.2,Warning
2024/25,Sem1,10003588,B1003,20,13,68.2,Warning
2024/25,Sem1,10003588,B1004,20,14,73.2,Warning
2024/25,Sem2,10003588,B1501,20,15,77.2,Warning
2024/25,Sem2,10003588,B1502,20,14,72.0,Warning
2024/25,Sem2,10003588,B1503,20,13,65.9,Warning
2024/25,Sem2,10003588,B1504,20,12,64.2,Warning
2024/25,Sem1,10003589,GS1001,20,17,89.6,Good
2024/25,Sem1,10003589,GS1002,20,18,93.4,Good
2024/25,Sem1,10003589,B1003,20,18,94.1,Good
2024/25,Sem1,10003589,B1004,20,16,80.6,Good
2024/25,Sem2,10003589,B1501,20,18,90.0,Good
2024/25,Sem2,10003589,B1502,20,16,84.9,Good
2024/25,Sem2,10003589,B1503,20,17,86.9,Good
2024/25,Sem2,10003589,B1504,20,16,80.8,Good
2024/25,Sem1,10003590,B2004,20,13,69.1,Warning
2024/25,Sem1,10003590,B2006,20,15,79.1,Warning
2024/25,Sem1,10003590,B2007,20,16,81.4,Good
2024/25,Sem1,10003590,B2009,20,15,77.8,Warning
2024/25,Sem2,10003590,B2504,20,14,72.3,Warning
2024/25,Sem2,10003590,B2505,20,12,63.9,Warning
2024/25,Sem2,10003590,B2506,20,14,72.8,Warning
2024/25,Sem2,10003590,B2501,20,14,74.0,Warning
2024/25,Sem1,10003591,GS1001,20,14,73.7,Warning
2024/25,Sem1,10003591,GS1002,20,15,75.3,Warning
2024/25,Sem1,10003591,B1003,20,14,74.4,Warning
2024/25,Sem1,10003591,B1004,20,14,73.6,Warning
2024/25,Sem2,10003591,B1501,20,11,59.6,Concern
2024/25,Sem2,10003591,B1502,20,14,73.1,Warning
2024/25,Sem2,10003591,B1503,20,15,75.2,Warning
2024/25,Sem2,10003591,B1504,20,14,74.9,Warning
2024/25,Sem1,10003592,GS1001,20,11,56.3,Concern
2024/25,Sem1,10003592,GS1002,20,13,65.9,Warning
2024/25,Sem1,10003592,B1003,20,11,55.7,Concern
2024/25,Sem1,10003592,B1004,20,10,53.4,Concern
2024/25,Sem2,10003592,B1501,20,13,69.6,Warning
2024/25,Sem2,10003592,B1502,20,11,59.6,Concern
2024/25,Sem2,10003592,B1503,20,7,37.9,Concern
2024/25,Sem2,10003592,B1504,20,11,56.4,Concern
2024/25,Sem1,10003593,GS1001,20,17,85.2,Good
2024/25,Sem1,10003593,GS1002,20,13,69.2,Warning
2024/25,Sem1,10003593,B1003,20,15,76.0,Warning
2024/25,Sem1,10003593,B1004,20,16,83.9,Good
2024/25,Sem2,10003593,B1501,20,12,61.1,Warning
2024/25,Sem2,10003593,B1502,20,13,68.8,Warning
2024/25,Sem2,10003593,B1503,20,13,69.3,Warning
2024/25,Sem2,10003593,B1504,20,12,63.8,Warning
2024/25,Sem1,10003594,GS1001,20,20,100.0,Good
2024/25,Sem1,10003594,GS1002,20,18,90.8,Good
2024/25,Sem1,10003594,B1003,20,17,85.9,Good
2024/25,Sem1,10003594,B1004,20,17,87.3,Good
2024/25,Sem2,10003594,B1501,20,18,93.7,Good
2024/25,Sem2,10003594,B1502,20,18,93.4,Good
2024/25,Sem2,10003594,B1503,20,17,86.3,Good
2024/25,Sem2,10003594,B1504,20,18,90.7,Good
2024/25,Sem1,10003595,B2004,20,17,88.8,Good
2024/25,Sem1,10003595,B2006,20,18,90.0,Good
2024/25,Sem1,10003595,B2007,20,17,89.0,Good
2024/25,Sem1,10003595,B2009,20,17,89.4,Good
2024/25,Sem2,10003595,B2504,20,16,84.1,Good
2024/25,Sem2,10003595,B2505,20,18,90.0,Good
2024/25,Sem2,10003595,B2506,20,19,99.3,Good
2024/25,Sem2,10003595,B2501,20,18,93.9,Good
2024/25,Sem1,10003596,GS1001,20,14,73.4,Warning
2024/25,Sem1,10003596,GS1002,20,16,84.5,Good
2024/25,Sem1,10003596,B1003,20,17,87.3,Good
2024/25,Sem1,10003596,B1004,20,14,71.7,Warning
2024/25,Sem2,10003596,B1501,20,15,77.2,Warning
2024/25,Sem2,10003596,B1502,20,16,84.6,Good
2024/25,Sem2,10003596,B1503,20,17,85.6,Good
2024/25,Sem2,10003596,B1504,20,16,83.1,Good
2024/25,Sem1,10003597,B2004,20,18,92.9,Good
2024/25,Sem1,10003597,B2006,20,18,92.0,Good
2024/25,Sem1,10003597,B2007,20,18,91.6,Good
2024/25,Sem1,10003597,B2009,20,17,86.3,Good
2024/25,Sem2,10003597,B2504,20,16,84.9,Good
2024/25,Sem2,10003597,B2505,20,19,95.1,Good
2024/25,Sem2,10003597,B2506,20,17,87.4,Good
2024/25,Sem2,10003597,B2501,20,18,94.8,Good
2024/25,Sem1,10003598,GS1001,20,18,91.2,Good
2024/25,Sem1,10003598,GS1002,20,17,86.7,Good
2024/25,Sem1,10003598,B1003,20,17,87.6,Good
2024/25,Sem1,10003598,I1001,20,18,91.0,Good
2024/25,Sem2,10003598,B1501,20,18,93.8,Good
2024/25,Sem2,10003598,B1502,20,17,89.9,Good
2024/25,Sem2,10003598,B1504,20,17,88.4,Good
2024/25,Sem2,10003598,I1501,20,19,97.1,Good
2024/25,Sem1,10003599,GS1001,20,15,76.6,Warning
2024/25,Sem1,10003599,GS1002,20,14,70.1,Warning
2024/25,Sem1,10003599,B1003,20,12,62.5,Warning
2024/25,Sem1,10003599,I1001,20,15,76.8,Warning
2024/25,Sem2,10003599,B1501,20,14,73.1,Warning
2024/25,Sem2,10003599,B1502,20,14,73.5,Warning
2024/25,Sem2,10003599,B1504,20,15,79.6,Warning
2024/25,Sem2,10003599,I1501,20,15,76.8,Warning
2024/25,Sem1,10003600,B2006,20,14,71.5,Warning
2024/25,Sem1,10003600,B2007,20,14,72.4,Warning
2024/25,Sem1,10003600,I2001,20,16,83.7,Good
2024/25,Sem2,10003600,B2504,20,13,66.7,Warning
2024/25,Sem2,10003600,B2506,20,15,78.3,Warning
2024/25,Sem2,10003600,I2501,20,14,73.4,Warning
2024/25,Sem1,10003601,GS1001,20,16,80.2,Good
2024/25,Sem1,10003601,GS1002,20,11,57.8,Concern
2024/25,Sem1,10003601,B1003,20,15,76.2,Warning
2024/25,Sem1,10003601,I1001,20,11,59.6,Concern
2024/25,Sem2,10003601,B1501,20,15,75.2,Warning
2024/25,Sem2,10003601,B1502,20,16,83.1,Good
2024/25,Sem2,10003601,B1504,20,13,65.8,Warning
2024/25,Sem2,10003601,I1501,20,12,64.7,Warning
2024/25,Sem1,10003602,B2006,20,16,81.6,Good
2024/25,Sem1,10003602,B2007,20,13,66.3,Warning
2024/25,Sem1,10003602,I2001,20,14,73.6,Warning
2024/25,Sem2,10003602,B2504,20,14,73.7,Warning
2024/25,Sem2,10003602,B2506,20,16,80.2,Good
2024/25,Sem2,10003602,I2501,20,14,71.2,Warning
2024/25,Sem1,10003603,GS1001,20,16,80.2,Good
2024/25,Sem1,10003603,GS1002,20,17,86.2,Good
2024/25,Sem1,10003603,B1003,20,17,86.8,Good
2024/25,Sem1,10003603,I1001,20,16,84.3,Good
2024/25,Sem2,10003603,B1501,20,17,88.7,Good
2024/25,Sem2,10003603,B1502,20,17,87.4,Good
2024/25,Sem2,10003603,B1504,20,17,86.6,Good
2024/25,Sem2,10003603,I1501,20,15,77.7,Warning
2024/25,Sem1,10003604,GS1001,20,14,74.9,Warning
2024/25,Sem1,10003604,GS1002,20,14,70.2,Warning
2024/25,Sem1,10003604,B1003,20,12,62.2,Warning
2024/25,Sem1,10003604,I1001,20,15,75.8,Warning
2024/25,Sem2,10003604,B1501,20,14,74.8,Warning
2024/25,Sem2,10003604,B1502,20,15,78.4,Warning
2024/25,Sem2,10003604,B1504,20,15,76.4,Warning
2024/25,Sem2,10003604,I1501,20,13,66.4,Warning
2024/25,Sem1,10003605,B3004,20,17,88.0,Good
2024/25,Sem1,10003605,I3005,20,18,91.5,Good
2024/25,Sem2,10003605,B3503,20,18,90.9,Good
2024/25,Sem2,10003605,I3503,20,20,100.0,Good
2024/25,Sem1,10003606,B2006,20,16,80.9,Good
2024/25,Sem1,10003606,B2007,20,12,61.7,Warning
2024/25,Sem1,10003606,I2001,20,13,65.4,Warning
2024/25,Sem2,10003606,B2504,20,14,72.7,Warning
2024/25,Sem2,10003606,B2506,20,14,74.9,Warning
2024/25,Sem2,10003606,I2501,20,13,68.6,Warning
2024/25,Sem1,10003607,B2006,20,16,82.5,Good
2024/25,Sem1,10003607,B2007,20,15,76.5,Warning
2024/25,Sem1,10003607,I2001,20,13,68.9,Warning
2024/25,Sem2,10003607,B2504,20,12,63.4,Warning
2024/25,Sem2,10003607,B2506,20,13,69.2,Warning
2024/25,Sem2,10003607,I2501,20,12,60.7,Warning
2024/25,Sem1,10003608,GS1001,20,18,94.1,Good
2024/25,Sem1,10003608,GS1002,20,17,88.1,Good
2024/25,Sem1,10003608,B1003,20,16,80.7,Good
2024/25,Sem1,10003608,I1001,20,15,79.6,Warning
2024/25,Sem2,10003608,B1501,20,18,93.7,Good
2024/25,Sem2,10003608,B1502,20,18,91.8,Good
2024/25,Sem2,10003608,B1504,20,17,85.2,Good
2024/25,Sem2,10003608,I1501,20,18,92.4,Good
2024/25,Sem1,10003609,B2006,20,16,81.8,Good
2024/25,Sem1,10003609,B2007,20,18,93.9,Good
2024/25,Sem1,10003609,I2001,20,15,78.2,Warning
2024/25,Sem2,10003609,B2504,20,15,79.8,Warning
2024/25,Sem2,10003609,B2506,20,16,84.1,Good
2024/25,Sem2,10003609,I2501,20,16,80.2,Good
2024/25,Sem1,10003610,GS1001,20,14,70.9,Warning
2024/25,Sem1,10003610,GS1002,20,14,71.1,Warning
2024/25,Sem1,10003610,B1003,20,14,71.1,Warning
2024/25,Sem1,10003610,I1001,20,15,76.5,Warning
2024/25,Sem2,10003610,B1501,20,15,76.9,Warning
2024/25,Sem2,10003610,B1502,20,12,64.8,Warning
2024/25,Sem2,10003610,B1504,20,13,68.6,Warning
2024/25,Sem2,10003610,I1501,20,15,75.6,Warning
2024/25,Sem1,10003611,GS1001,20,17,87.1,Good
2024/25,Sem1,10003611,GS1002,20,16,82.8,Good
2024/25,Sem1,10003611,B1003,20,17,88.0,Good
2024/25,Sem1,10003611,I1001,20,16,84.0,Good
2024/25,Sem2,10003611,B1501,20,15,76.0,Warning
2024/25,Sem2,10003611,B1502,20,17,85.4,Good
2024/25,Sem2,10003611,B1504,20,19,97.8,Good
2024/25,Sem2,10003611,I1501,20,17,89.4,Good
2024/25,Sem1,10003612,GS1001,20,14,71.9,Warning
2024/25,Sem1,10003612,GS1002,20,13,67.2,Warning
2024/25,Sem1,10003612,B1003,20,15,77.1,Warning
2024/25,Sem1,10003612,I1001,20,15,76.2,Warning
2024/25,Sem2,10003612,B1501,20,13,69.3,Warning
2024/25,Sem2,10003612,B1502,20,13,67.7,Warning
2024/25,Sem2,10003612,B1504,20,13,65.7,Warning
2024/25,Sem2,10003612,I1501,20,12,60.4,Warning
2024/25,Sem1,10003613,B3004,20,14,70.3,Warning
2024/25,Sem1,10003613,I3005,20,13,67.0,Warning
2024/25,Sem2,10003613,B3503,20,15,78.8,Warning
2024/25,Sem2,10003613,I3503,20,15,75.9,Warning
2024/25,Sem1,10003614,B2006,20,18,91.5,Good
2024/25,Sem1,10003614,B2007,20,18,91.5,Good
2024/25,Sem1,10003614,I2001,20,16,83.1,Good
2024/25,Sem2,10003614,B2504,20,15,79.5,Warning
2024/25,Sem2,10003614,B2506,20,17,89.5,Good
2024/25,Sem2,10003614,I2501,20,18,91.0,Good
2024/25,Sem1,10003615,GS1001,20,15,79.7,Warning
2024/25,Sem1,10003615,GS1002,20,14,73.4,Warning
2024/25,Sem1,10003615,B1003,20,15,75.5,Warning
2024/25,Sem1,10003615,I1001,20,14,73.9,Warning
2024/25,Sem2,10003615,B1501,20,15,79.0,Warning
2024/25,Sem2,10003615,B1502,20,14,73.6,Warning
2024/25,Sem2,10003615,B1504,20,14,70.5,Warning
2024/25,Sem2,10003615,I1501,20,14,73.3,Warning
2024/25,Sem1,10003616,GS1001,20,15,75.2,Warning
2024/25,Sem1,10003616,GS1002,20,13,67.4,Warning
2024/25,Sem1,10003616,B1003,20,17,86.2,Good
2024/25,Sem1,10003616,I1001,20,14,70.7,Warning
2024/25,Sem2,10003616,B1501,20,14,74.9,Warning
2024/25,Sem2,10003616,B1502,20,16,82.3,Good
2024/25,Sem2,10003616,B1504,20,14,71.7,Warning
2024/25,Sem2,10003616,I1501,20,13,67.0,Warning
2024/25,Sem1,10003617,GS1001,20,12,64.8,Warning
2024/25,Sem1,10003617,GS1002,20,13,66.5,Warning
2024/25,Sem1,10003617,B1003,20,13,68.2,Warning
2024/25,Sem1,10003617,I1001,20,14,70.8,Warning
2024/25,Sem2,10003617,B1501,20,14,73.2,Warning
2024/25,Sem2,10003617,B1502,20,15,79.7,Warning
2024/25,Sem2,10003617,B1504,20,14,72.9,Warning
2024/25,Sem2,10003617,I1501,20,12,61.0,Warning
2024/25,Sem1,10003618,GS1001,20,16,82.3,Good
2024/25,Sem1,10003618,GS1002,20,20,100.0,Good
2024/25,Sem1,10003618,B1003,20,18,93.3,Good
